account_no,customer_name,dob,address,tax_id,txn_date,txn_id,txn_type,mode,amount,counterparty,transaction_memo
72764946459,John Mehta,1962-07-09,"538 High St, Mumbai, MH, 400001",PAN2928E,2023-11-22,BB28500420B5,DEBIT,POS,14134.11,Amazon,Shopping
66997558634,Anjali Gupta,1991-06-20,"955 MG Road, New York, NY, 10001",PAN1543E,2023-11-22,3F62C229A263,CREDIT,NEFT,21167.56,Employer / Salary,Salary
53686720781,Michael Verma,1957-09-28,"606 Main St, Delhi, DL, 110001",PAN7271E,2023-11-22,6F407A5F0A96,CREDIT,NEFT,17554.81,Employer / Salary,Salary
50234132436,David Singh,1984-07-19,"561 MG Road, New York, NY, 10001",PAN2179A,2023-11-22,B8CE8681C2E3,DEBIT,POS,10382.63,Amazon,Shopping
30372053124,Karan Verma,1993-06-09,"843 Main St, London, UK, EC1A 1BB",PAN9418D,2023-11-23,B16C153A62EB,CREDIT,NEFT,2509.21,Employer / Salary,Salary
23750367692,John Mehta,1962-11-28,"409 Main St, Bangalore, KA, 560001",PAN3892C,2023-11-23,89BD2765FC71,CREDIT,NEFT,19399.33,Employer / Salary,Salary
67611548402,David Gupta,1994-01-26,"700 MG Road, London, UK, EC1A 1BB",PAN5908B,2023-11-23,E9E62C58620D,CREDIT,NEFT,24896.91,Employer / Salary,Salary
35483108722,John Singh,1961-10-28,"529 High St, Delhi, DL, 110001",PAN5734A,2023-11-23,05EF0A95F25B,DEBIT,POS,5513.03,Amazon,Shopping
39692996882,Karan Gupta,1976-06-08,"188 Park Ave, Bangalore, KA, 560001",PAN3965B,2023-11-23,C6FD0FEEF171,CREDIT,NEFT,6041.29,Employer / Salary,Salary
50946235198,Vikram Verma,1978-02-20,"551 High St, Bangalore, KA, 560001",PAN3935A,2023-11-23,2DE17D18AC90,CREDIT,NEFT,21215.8,Employer / Salary,Salary
23077763372,Sneha Johnson,1967-04-10,"876 MG Road, Delhi, DL, 110001",PAN6792E,2023-11-23,EC563ED2377A,DEBIT,POS,6041.88,Amazon,Shopping
17906362380,Anjali Singh,1961-02-21,"675 High St, Delhi, DL, 110001",PAN8219D,2023-11-23,AEC024EEE6D2,CREDIT,NEFT,23430.08,Employer / Salary,Salary
18634233392,John Johnson,1977-01-18,"223 Main St, London, UK, EC1A 1BB",PAN7462A,2023-11-23,5AA084C45911,DEBIT,POS,3113.24,Amazon,Shopping
51408605578,David Johnson,1970-01-05,"579 Park Ave, Bangalore, KA, 560001",PAN4083E,2023-11-23,4705A96940AF,DEBIT,POS,5694.12,Amazon,Shopping
21858846381,Pooja Taylor,1967-02-13,"903 High St, New York, NY, 10001",PAN9349A,2023-11-23,41B80F702423,DEBIT,POS,10180.86,Amazon,Shopping
68536258506,Rahul Kumar,1960-09-25,"917 High St, New York, NY, 10001",PAN5061C,2023-11-23,7FE0B89D3E71,DEBIT,POS,822.21,Amazon,Shopping
97733443388,David Brown,1972-10-24,"231 Main St, Mumbai, MH, 400001",PAN2683A,2023-11-23,DA191AE5126C,DEBIT,POS,2915.84,Amazon,Shopping
84286033961,John Taylor,1965-05-18,"841 MG Road, Bangalore, KA, 560001",PAN4969D,2023-11-23,E94E44ADB205,DEBIT,POS,1731.39,Amazon,Shopping
33233889749,Sarah Taylor,1960-09-15,"294 Park Ave, Delhi, DL, 110001",PAN6247D,2023-11-23,CCEFF93386D7,CREDIT,NEFT,33227.5,Employer / Salary,Salary
78098709516,Pooja Taylor,1956-11-09,"926 Park Ave, Bangalore, KA, 560001",PAN1092A,2023-11-23,C0592D62954A,DEBIT,POS,7316.43,Amazon,Shopping
18634233392,John Johnson,1977-01-18,"223 Main St, London, UK, EC1A 1BB",PAN7462A,2023-11-23,9775281D8305,CREDIT,NEFT,30741.53,Employer / Salary,Salary
84149855424,Sarah Doe,1953-08-27,"515 Park Ave, London, UK, EC1A 1BB",PAN7408B,2023-11-23,5641CE3A00A8,CREDIT,NEFT,22637.13,Employer / Salary,Salary
62586375682,Anjali Brown,1973-06-23,"270 MG Road, Delhi, DL, 110001",PAN1838A,2023-11-23,9A7725775A7E,CREDIT,NEFT,26053.59,Employer / Salary,Salary
46103679233,Pooja Jain,1969-04-22,"916 Park Ave, London, UK, EC1A 1BB",PAN8087D,2023-11-23,BE108965FE9C,CREDIT,NEFT,27400.66,Employer / Salary,Salary
50946235198,Vikram Verma,1978-02-20,"551 High St, Bangalore, KA, 560001",PAN3935A,2023-11-23,B630F3B77502,CREDIT,NEFT,3566.25,Employer / Salary,Salary
98003483004,Vikram Brown,1984-10-24,"571 Park Ave, New York, NY, 10001",PAN1088D,2023-11-23,6DCF193F2D90,DEBIT,POS,5502.05,Amazon,Shopping
51618949921,Michael Smith,1981-09-14,"989 MG Road, New York, NY, 10001",PAN4299A,2023-11-24,4154DB4A0BCF,CREDIT,NEFT,9778.22,Employer / Salary,Salary
74212078458,Vikram Patel,1980-01-20,"752 Main St, London, UK, EC1A 1BB",PAN6821D,2023-11-24,D84B61D12D36,DEBIT,POS,8734.31,Amazon,Shopping
68892713352,John Singh,1977-08-11,"980 Main St, Mumbai, MH, 400001",PAN7057B,2023-11-24,DCFF5BA4B1BE,CREDIT,NEFT,25657.33,Employer / Salary,Salary
84547616074,John Mehta,1976-11-20,"149 High St, New York, NY, 10001",PAN1582D,2023-11-24,B502F90ED9C3,CREDIT,NEFT,15169.85,Employer / Salary,Salary
45334322348,Karan Verma,1971-09-10,"984 High St, London, UK, EC1A 1BB",PAN7344B,2023-11-24,75A5ED517512,DEBIT,POS,11603.02,Amazon,Shopping
26899345501,Sarah Verma,1975-06-16,"691 High St, London, UK, EC1A 1BB",PAN5595E,2023-11-24,421CDEFE1002,CREDIT,NEFT,14298.34,Employer / Salary,Salary
93831496319,Priya Singh,1994-08-04,"559 Main St, London, UK, EC1A 1BB",PAN6436C,2023-11-24,829CE5854FD6,CREDIT,NEFT,18410.49,Employer / Salary,Salary
37120342693,Priya Singh,1978-04-11,"132 MG Road, London, UK, EC1A 1BB",PAN9121D,2023-11-24,60682817074D,DEBIT,POS,8070.11,Amazon,Shopping
45334322348,Karan Verma,1971-09-10,"984 High St, London, UK, EC1A 1BB",PAN7344B,2023-11-24,56F21F25EE0D,DEBIT,POS,1035.56,Amazon,Shopping
31179939410,Amit Patel,1974-08-15,"862 MG Road, London, UK, EC1A 1BB",PAN2395A,2023-11-24,F12C84246658,CREDIT,NEFT,28298.44,Employer / Salary,Salary
38657767535,David Kumar,1986-10-10,"253 MG Road, Delhi, DL, 110001",PAN2032A,2023-11-24,F5CAC0B681B1,DEBIT,POS,8561.05,Amazon,Shopping
78606049757,Karan Mehta,1998-02-21,"306 High St, Mumbai, MH, 400001",PAN1332D,2023-11-24,CE7F4F86B4B5,DEBIT,POS,14971.0,Amazon,Shopping
87073586854,Vikram Smith,1969-06-24,"229 MG Road, Bangalore, KA, 560001",PAN8845D,2023-11-24,915E48E1CBC3,CREDIT,NEFT,31027.48,Employer / Salary,Salary
90572286434,Rahul Jain,1994-01-11,"563 High St, Bangalore, KA, 560001",PAN8506B,2023-11-24,E5481C8DFA45,CREDIT,NEFT,4463.41,Employer / Salary,Salary
15888736841,Rohan Gupta,1985-04-03,"186 MG Road, Delhi, DL, 110001",PAN9057E,2023-11-24,FF1522D41FD8,CREDIT,NEFT,2407.38,Employer / Salary,Salary
75811844427,David Patel,1984-06-14,"695 Main St, Mumbai, MH, 400001",PAN3516A,2023-11-24,B7690C195959,CREDIT,NEFT,34549.79,Employer / Salary,Salary
26899345501,Sarah Verma,1975-06-16,"691 High St, London, UK, EC1A 1BB",PAN5595E,2023-11-24,B20A6AA039ED,CREDIT,NEFT,11605.03,Employer / Salary,Salary
80330286380,David Jain,1991-03-23,"848 Main St, Delhi, DL, 110001",PAN5683C,2023-11-24,4243FFF03051,DEBIT,POS,14653.29,Amazon,Shopping
33233889749,Sarah Taylor,1960-09-15,"294 Park Ave, Delhi, DL, 110001",PAN6247D,2023-11-24,D0C3ED70EDBE,DEBIT,POS,458.22,Amazon,Shopping
56847251402,Sneha Verma,1979-11-23,"441 Park Ave, Mumbai, MH, 400001",PAN1501B,2023-11-24,FCB4EB113EA8,DEBIT,POS,1055.38,Amazon,Shopping
81172125330,Rohan Verma,1958-09-05,"425 Park Ave, Bangalore, KA, 560001",PAN8394D,2023-11-24,AE50BE98C709,DEBIT,POS,5401.04,Amazon,Shopping
80583668037,Pooja Smith,1964-03-10,"219 High St, Bangalore, KA, 560001",PAN3422E,2023-11-24,AC5CFEDEB386,DEBIT,POS,8067.57,Amazon,Shopping
54789362237,Vikram Sharma,1994-01-15,"136 MG Road, Mumbai, MH, 400001",PAN5415C,2023-11-24,8C1C4EB12F77,DEBIT,POS,6884.75,Amazon,Shopping
29917034761,David Kumar,1958-11-03,"386 High St, Delhi, DL, 110001",PAN7751C,2023-11-24,F01101A3FBBF,CREDIT,NEFT,24881.41,Employer / Salary,Salary
51928945157,Rohan Taylor,1995-02-16,"162 Park Ave, Mumbai, MH, 400001",PAN8925A,2023-11-24,DEC1ED2B0CE6,CREDIT,NEFT,3546.71,Employer / Salary,Salary
78560339461,Neha Mehta,1961-12-16,"393 MG Road, Delhi, DL, 110001",PAN2009A,2023-11-24,DADCE4C49115,CREDIT,NEFT,11654.3,Employer / Salary,Salary
75811844427,David Patel,1984-06-14,"695 Main St, Mumbai, MH, 400001",PAN3516A,2023-11-24,98B3479CE1CE,DEBIT,POS,13032.62,Amazon,Shopping
37664188145,David Smith,1993-10-16,"167 Park Ave, New York, NY, 10001",PAN9192E,2023-11-25,5902D18BC888,DEBIT,POS,616.46,Amazon,Shopping
89208281088,Vikram Patel,1999-11-05,"13 High St, Mumbai, MH, 400001",PAN1478B,2023-11-25,50EDD7E5FD55,CREDIT,NEFT,22615.56,Employer / Salary,Salary
35483108722,John Singh,1961-10-28,"529 High St, Delhi, DL, 110001",PAN5734A,2023-11-25,3855B556CE2B,DEBIT,POS,11398.2,Amazon,Shopping
87073586854,Vikram Smith,1969-06-24,"229 MG Road, Bangalore, KA, 560001",PAN8845D,2023-11-25,1F04AAAF5847,CREDIT,NEFT,14980.06,Employer / Salary,Salary
69173296540,Rahul Patel,1954-07-01,"438 MG Road, Mumbai, MH, 400001",PAN8917C,2023-11-25,A2342C05E28C,DEBIT,POS,5246.58,Amazon,Shopping
45334322348,Karan Verma,1971-09-10,"984 High St, London, UK, EC1A 1BB",PAN7344B,2023-11-25,B501CF5C127A,CREDIT,NEFT,13908.75,Employer / Salary,Salary
38391968766,David Gupta,1959-02-12,"839 High St, New York, NY, 10001",PAN4368E,2023-11-25,BC356D38FCFA,CREDIT,NEFT,34049.8,Employer / Salary,Salary
90572286434,Rahul Jain,1994-01-11,"563 High St, Bangalore, KA, 560001",PAN8506B,2023-11-25,AAA91038CDD7,CREDIT,NEFT,28847.9,Employer / Salary,Salary
18336101465,Emma Jain,1977-03-22,"18 Park Ave, London, UK, EC1A 1BB",PAN4876B,2023-11-25,2B13CA3DAA5D,DEBIT,POS,4056.72,Amazon,Shopping
47134623182,Karan Patel,1950-03-16,"721 MG Road, Bangalore, KA, 560001",PAN4234D,2023-11-25,50E277BEDC37,DEBIT,POS,12023.7,Amazon,Shopping
37664188145,David Smith,1993-10-16,"167 Park Ave, New York, NY, 10001",PAN9192E,2023-11-25,5CF47A434562,DEBIT,POS,4619.96,Amazon,Shopping
39432607639,Vikram Johnson,1981-03-24,"127 MG Road, Delhi, DL, 110001",PAN8184B,2023-11-25,85DC1A4E3AB2,CREDIT,NEFT,8976.12,Employer / Salary,Salary
74594585356,Michael Doe,1984-12-22,"639 Main St, Mumbai, MH, 400001",PAN1830C,2023-11-25,F56723E8616A,DEBIT,POS,4297.61,Amazon,Shopping
46807880988,David Doe,1951-02-22,"330 Main St, Bangalore, KA, 560001",PAN5379B,2023-11-25,64DEBC218C4C,DEBIT,POS,11848.68,Amazon,Shopping
76410032652,Anjali Kumar,1998-08-07,"548 Main St, Mumbai, MH, 400001",PAN3436D,2023-11-25,F088DC9AE97B,CREDIT,NEFT,13375.07,Employer / Salary,Salary
68536258506,Rahul Kumar,1960-09-25,"917 High St, New York, NY, 10001",PAN5061C,2023-11-25,878B737F0010,DEBIT,POS,5131.44,Amazon,Shopping
23849431352,Sarah Taylor,1953-11-27,"464 High St, New York, NY, 10001",PAN7877B,2023-11-25,4496F62122A7,CREDIT,NEFT,19537.38,Employer / Salary,Salary
78560339461,Neha Mehta,1961-12-16,"393 MG Road, Delhi, DL, 110001",PAN2009A,2023-11-25,D0B2E9D08318,CREDIT,NEFT,16393.55,Employer / Salary,Salary
80583668037,Pooja Smith,1964-03-10,"219 High St, Bangalore, KA, 560001",PAN3422E,2023-11-25,21B5B9B122FB,DEBIT,POS,13654.86,Amazon,Shopping
49294722421,Sarah Kumar,1997-06-10,"650 Park Ave, Delhi, DL, 110001",PAN2473A,2023-11-25,E987CDDAC516,CREDIT,NEFT,4921.49,Employer / Salary,Salary
54281383264,David Gupta,1993-09-08,"364 Park Ave, New York, NY, 10001",PAN5423C,2023-11-25,99E72E4397B8,DEBIT,POS,8073.51,Amazon,Shopping
65014010617,Karan Patel,1975-03-19,"134 MG Road, Bangalore, KA, 560001",PAN4209D,2023-11-25,8F0E983DB760,DEBIT,POS,2882.55,Amazon,Shopping
42035385933,Rahul Doe,1971-03-01,"877 MG Road, Bangalore, KA, 560001",PAN4352A,2023-11-25,F7234B903E4E,CREDIT,NEFT,30416.43,Employer / Salary,Salary
52920365658,Karan Brown,1975-12-23,"844 Park Ave, Bangalore, KA, 560001",PAN2694A,2023-11-25,162EE6D330F8,DEBIT,POS,5924.73,Amazon,Shopping
27074076211,Vikram Kumar,1973-04-11,"992 Park Ave, Delhi, DL, 110001",PAN5679A,2023-11-25,36F96B9415A4,CREDIT,NEFT,14074.59,Employer / Salary,Salary
20994992968,Pooja Taylor,1976-11-28,"103 High St, New York, NY, 10001",PAN9782C,2023-11-25,8BC997174BB2,CREDIT,NEFT,6524.4,Employer / Salary,Salary
85792174432,Pooja Johnson,1984-10-21,"146 Main St, New York, NY, 10001",PAN4632D,2023-11-25,6B4C9FDAB30C,DEBIT,POS,4429.58,Amazon,Shopping
91062313268,Amit Sharma,1965-01-23,"88 Park Ave, Mumbai, MH, 400001",PAN3261B,2023-11-25,6467888F2382,CREDIT,NEFT,14116.02,Employer / Salary,Salary
65530184501,Pooja Doe,1991-11-18,"104 Main St, New York, NY, 10001",PAN5117B,2023-11-25,B8286966F4AA,DEBIT,POS,3020.42,Amazon,Shopping
56847251402,Sneha Verma,1979-11-23,"441 Park Ave, Mumbai, MH, 400001",PAN1501B,2023-11-25,D4607ECF2403,CREDIT,NEFT,25933.24,Employer / Salary,Salary
18634233392,John Johnson,1977-01-18,"223 Main St, London, UK, EC1A 1BB",PAN7462A,2023-11-25,0FDCBC52D9F1,DEBIT,POS,6585.95,Amazon,Shopping
69774016847,Sneha Doe,1978-09-25,"317 Park Ave, Bangalore, KA, 560001",PAN8031B,2023-11-25,8B8AEC124504,CREDIT,NEFT,18981.27,Employer / Salary,Salary
80052658840,John Patel,1962-04-09,"119 MG Road, London, UK, EC1A 1BB",PAN1711C,2023-11-25,3734B59CB060,CREDIT,NEFT,2306.6,Employer / Salary,Salary
53686720781,Michael Verma,1957-09-28,"606 Main St, Delhi, DL, 110001",PAN7271E,2023-11-25,3C6C84FC7ECB,CREDIT,NEFT,12793.5,Employer / Salary,Salary
35483108722,John Singh,1961-10-28,"529 High St, Delhi, DL, 110001",PAN5734A,2023-11-26,C11AC9DE6F6B,CREDIT,NEFT,26735.76,Employer / Salary,Salary
75000099430,Pooja Gupta,1961-07-24,"467 MG Road, New York, NY, 10001",PAN2512C,2023-11-26,BA3BC136BFF9,DEBIT,POS,7858.06,Amazon,Shopping
15423350995,Sneha Sharma,1975-03-13,"788 High St, Delhi, DL, 110001",PAN4344B,2023-11-26,C66473DEDA3C,DEBIT,POS,6579.61,Amazon,Shopping
97733443388,David Brown,1972-10-24,"231 Main St, Mumbai, MH, 400001",PAN2683A,2023-11-26,4FCA72E565AD,DEBIT,POS,12877.18,Amazon,Shopping
59161678059,John Sharma,1960-04-23,"49 High St, Delhi, DL, 110001",PAN2713C,2023-11-26,FFDFC21D64AF,DEBIT,POS,8124.6,Amazon,Shopping
80330286380,David Jain,1991-03-23,"848 Main St, Delhi, DL, 110001",PAN5683C,2023-11-26,9133D5F6557C,CREDIT,NEFT,16805.6,Employer / Salary,Salary
63592349141,Amit Patel,1969-05-14,"259 High St, Delhi, DL, 110001",PAN6402C,2023-11-26,C87E3EDF02E6,CREDIT,NEFT,6567.32,Employer / Salary,Salary
69774016847,Sneha Doe,1978-09-25,"317 Park Ave, Bangalore, KA, 560001",PAN8031B,2023-11-26,4439E2BB54EE,CREDIT,NEFT,18377.58,Employer / Salary,Salary
26046654712,Vikram Mehta,1979-01-12,"939 High St, Bangalore, KA, 560001",PAN7217D,2023-11-26,23F1D4C89062,DEBIT,POS,9201.09,Amazon,Shopping
62351855940,David Patel,1981-02-12,"283 High St, Delhi, DL, 110001",PAN6354E,2023-11-26,69D582653380,DEBIT,POS,365.93,Amazon,Shopping
52267998461,John Smith,1966-01-16,"456 MG Road, New York, NY, 10001",PAN2705E,2023-11-26,CCD959A6A358,CREDIT,NEFT,26274.24,Employer / Salary,Salary
66997558634,Anjali Gupta,1991-06-20,"955 MG Road, New York, NY, 10001",PAN1543E,2023-11-26,68493BAC7665,DEBIT,POS,2015.79,Amazon,Shopping
51408605578,David Johnson,1970-01-05,"579 Park Ave, Bangalore, KA, 560001",PAN4083E,2023-11-26,4F138B3EF0EF,DEBIT,POS,4331.17,Amazon,Shopping
89297439330,David Mehta,1965-09-23,"620 Main St, Mumbai, MH, 400001",PAN7508B,2023-11-26,DE670D218B3B,CREDIT,NEFT,13169.55,Employer / Salary,Salary
91062313268,Amit Sharma,1965-01-23,"88 Park Ave, Mumbai, MH, 400001",PAN3261B,2023-11-26,88D48C420D5A,CREDIT,NEFT,17329.38,Employer / Salary,Salary
14325166398,Priya Smith,1951-05-07,"341 High St, Bangalore, KA, 560001",PAN1416D,2023-11-26,0C9A1975C7E7,DEBIT,POS,4204.14,Amazon,Shopping
80330286380,David Jain,1991-03-23,"848 Main St, Delhi, DL, 110001",PAN5683C,2023-11-26,2C1D73F73BF1,CREDIT,NEFT,16023.85,Employer / Salary,Salary
88372399312,Anjali Brown,1971-11-28,"850 High St, Bangalore, KA, 560001",PAN4990D,2023-11-26,2AD38470AD3D,DEBIT,POS,13247.14,Amazon,Shopping
26899345501,Sarah Verma,1975-06-16,"691 High St, London, UK, EC1A 1BB",PAN5595E,2023-11-26,B36239407D28,DEBIT,POS,334.16,Amazon,Shopping
17292873443,Rohan Sharma,1981-02-25,"153 High St, New York, NY, 10001",PAN6178D,2023-11-26,D1501447E6C1,DEBIT,POS,1171.31,Amazon,Shopping
66072419808,Amit Taylor,1958-06-08,"653 Park Ave, Bangalore, KA, 560001",PAN1176A,2023-11-26,3DA108AD27E6,DEBIT,POS,12047.32,Amazon,Shopping
68536258506,Rahul Kumar,1960-09-25,"917 High St, New York, NY, 10001",PAN5061C,2023-11-26,B3BF45C52BAB,DEBIT,POS,4406.0,Amazon,Shopping
49843457405,Rohan Sharma,1974-04-27,"231 Park Ave, Bangalore, KA, 560001",PAN6734B,2023-11-27,6756A214C1AF,DEBIT,POS,4151.6,Amazon,Shopping
76810697063,Pooja Singh,1993-03-16,"593 MG Road, Mumbai, MH, 400001",PAN1734E,2023-11-27,E4DBD3D829D7,CREDIT,NEFT,10495.19,Employer / Salary,Salary
81472727188,David Kumar,1975-10-26,"646 High St, Delhi, DL, 110001",PAN9295B,2023-11-27,3042DDF748C8,CREDIT,NEFT,29522.88,Employer / Salary,Salary
93831496319,Priya Singh,1994-08-04,"559 Main St, London, UK, EC1A 1BB",PAN6436C,2023-11-27,9FC27015E36A,CREDIT,NEFT,34459.46,Employer / Salary,Salary
19487935036,John Sharma,1981-02-18,"216 Park Ave, Mumbai, MH, 400001",PAN9734A,2023-11-27,4DD7B6C566F5,CREDIT,NEFT,10335.78,Employer / Salary,Salary
56072115380,John Sharma,1964-05-09,"935 Main St, Bangalore, KA, 560001",PAN1745B,2023-11-27,2D765E7FD863,DEBIT,POS,8980.24,Amazon,Shopping
16804367297,Pooja Doe,1998-12-04,"889 High St, New York, NY, 10001",PAN2260E,2023-11-27,6E13DD0856EC,CREDIT,NEFT,6027.1,Employer / Salary,Salary
59506668561,Rohan Johnson,1962-02-26,"342 MG Road, Mumbai, MH, 400001",PAN6422D,2023-11-27,9635C34DC6BE,DEBIT,POS,8579.01,Amazon,Shopping
37120342693,Priya Singh,1978-04-11,"132 MG Road, London, UK, EC1A 1BB",PAN9121D,2023-11-27,F74FE8A4EF28,DEBIT,POS,6692.87,Amazon,Shopping
68892713352,John Singh,1977-08-11,"980 Main St, Mumbai, MH, 400001",PAN7057B,2023-11-27,B4908408C2B0,CREDIT,NEFT,21486.86,Employer / Salary,Salary
80052658840,John Patel,1962-04-09,"119 MG Road, London, UK, EC1A 1BB",PAN1711C,2023-11-27,128202077C35,CREDIT,NEFT,11440.18,Employer / Salary,Salary
76810697063,Pooja Singh,1993-03-16,"593 MG Road, Mumbai, MH, 400001",PAN1734E,2023-11-27,9F5129E14CB6,DEBIT,POS,12701.69,Amazon,Shopping
56072115380,John Sharma,1964-05-09,"935 Main St, Bangalore, KA, 560001",PAN1745B,2023-11-27,F856D61215FD,CREDIT,NEFT,8507.63,Employer / Salary,Salary
74212078458,Vikram Patel,1980-01-20,"752 Main St, London, UK, EC1A 1BB",PAN6821D,2023-11-27,2E76E6D9CFD1,CREDIT,NEFT,2176.28,Employer / Salary,Salary
76410032652,Anjali Kumar,1998-08-07,"548 Main St, Mumbai, MH, 400001",PAN3436D,2023-11-28,48321A8E2F19,DEBIT,POS,9401.84,Amazon,Shopping
30143580171,Neha Gupta,1957-09-13,"759 Main St, Delhi, DL, 110001",PAN6997E,2023-11-28,7BAE250C2A14,DEBIT,POS,13951.31,Amazon,Shopping
75000099430,Pooja Gupta,1961-07-24,"467 MG Road, New York, NY, 10001",PAN2512C,2023-11-28,751134DD3FC8,DEBIT,POS,629.44,Amazon,Shopping
42035385933,Rahul Doe,1971-03-01,"877 MG Road, Bangalore, KA, 560001",PAN4352A,2023-11-28,FB91E7F80383,CREDIT,NEFT,32528.92,Employer / Salary,Salary
42035385933,Rahul Doe,1971-03-01,"877 MG Road, Bangalore, KA, 560001",PAN4352A,2023-11-28,0D8CE5C11932,CREDIT,NEFT,22245.52,Employer / Salary,Salary
78098709516,Pooja Taylor,1956-11-09,"926 Park Ave, Bangalore, KA, 560001",PAN1092A,2023-11-28,CA2E9B8CD72C,CREDIT,NEFT,28791.67,Employer / Salary,Salary
66072419808,Amit Taylor,1958-06-08,"653 Park Ave, Bangalore, KA, 560001",PAN1176A,2023-11-28,2B1EAF3C02A3,CREDIT,NEFT,4954.43,Employer / Salary,Salary
23878170594,Priya Doe,1961-05-15,"822 Main St, New York, NY, 10001",PAN7763E,2023-11-28,B54A855D8A7A,DEBIT,POS,6927.26,Amazon,Shopping
81329539066,David Doe,1967-03-26,"445 Park Ave, Bangalore, KA, 560001",PAN5000A,2023-11-28,7BEBF89C19AB,CREDIT,NEFT,21196.32,Employer / Salary,Salary
30143580171,Neha Gupta,1957-09-13,"759 Main St, Delhi, DL, 110001",PAN6997E,2023-11-28,A723F983FF3A,DEBIT,POS,9573.83,Amazon,Shopping
69173296540,Rahul Patel,1954-07-01,"438 MG Road, Mumbai, MH, 400001",PAN8917C,2023-11-28,80A9E53FC1C9,DEBIT,POS,4131.69,Amazon,Shopping
17906362380,Anjali Singh,1961-02-21,"675 High St, Delhi, DL, 110001",PAN8219D,2023-11-28,66C4A9C1588E,DEBIT,POS,8597.5,Amazon,Shopping
13657793309,Rohan Smith,1992-04-09,"585 MG Road, Mumbai, MH, 400001",PAN7405A,2023-11-28,DDEFBDA08763,DEBIT,POS,9358.23,Amazon,Shopping
88134083024,Priya Smith,1994-06-01,"474 High St, London, UK, EC1A 1BB",PAN3539C,2023-11-28,A4DEB49170E0,CREDIT,NEFT,29454.93,Employer / Salary,Salary
74511864590,Emma Johnson,1950-08-20,"847 High St, Delhi, DL, 110001",PAN3558A,2023-11-28,3D9A0DF290AD,CREDIT,NEFT,10972.08,Employer / Salary,Salary
78606049757,Karan Mehta,1998-02-21,"306 High St, Mumbai, MH, 400001",PAN1332D,2023-11-28,8188D97CDDD0,DEBIT,POS,7159.63,Amazon,Shopping
53686720781,Michael Verma,1957-09-28,"606 Main St, Delhi, DL, 110001",PAN7271E,2023-11-28,B78F0060C29E,DEBIT,POS,8446.58,Amazon,Shopping
81329539066,David Doe,1967-03-26,"445 Park Ave, Bangalore, KA, 560001",PAN5000A,2023-11-28,4F0844560263,CREDIT,NEFT,5617.74,Employer / Salary,Salary
94284184355,Anjali Patel,1997-03-08,"542 High St, Delhi, DL, 110001",PAN7701B,2023-11-28,C59D31AD9AC1,DEBIT,POS,2411.81,Amazon,Shopping
66072419808,Amit Taylor,1958-06-08,"653 Park Ave, Bangalore, KA, 560001",PAN1176A,2023-11-28,0F65936341AC,CREDIT,NEFT,25429.12,Employer / Salary,Salary
56072115380,John Sharma,1964-05-09,"935 Main St, Bangalore, KA, 560001",PAN1745B,2023-11-28,46565AB2AAEF,DEBIT,POS,13659.5,Amazon,Shopping
17906362380,Anjali Singh,1961-02-21,"675 High St, Delhi, DL, 110001",PAN8219D,2023-11-29,3254C584B573,CREDIT,NEFT,10596.38,Employer / Salary,Salary
88134083024,Priya Smith,1994-06-01,"474 High St, London, UK, EC1A 1BB",PAN3539C,2023-11-29,919DFD3F793D,CREDIT,NEFT,28757.95,Employer / Salary,Salary
10915709191,Sneha Sharma,1984-08-25,"151 MG Road, New York, NY, 10001",PAN9120C,2023-11-29,CE5078B8D244,DEBIT,POS,7914.87,Amazon,Shopping
69774016847,Sneha Doe,1978-09-25,"317 Park Ave, Bangalore, KA, 560001",PAN8031B,2023-11-29,6A8A61205B57,DEBIT,POS,10865.49,Amazon,Shopping
15888736841,Rohan Gupta,1985-04-03,"186 MG Road, Delhi, DL, 110001",PAN9057E,2023-11-29,FDE720371247,DEBIT,POS,2209.06,Amazon,Shopping
97733443388,David Brown,1972-10-24,"231 Main St, Mumbai, MH, 400001",PAN2683A,2023-11-29,960BD3E50EB0,CREDIT,NEFT,20347.11,Employer / Salary,Salary
10757283255,Rahul Smith,1998-07-09,"289 MG Road, Delhi, DL, 110001",PAN8763C,2023-11-29,F3BC071C81F9,CREDIT,NEFT,1316.43,Employer / Salary,Salary
88372399312,Anjali Brown,1971-11-28,"850 High St, Bangalore, KA, 560001",PAN4990D,2023-11-29,8EDDA415C2A0,DEBIT,POS,7816.45,Amazon,Shopping
62586375682,Anjali Brown,1973-06-23,"270 MG Road, Delhi, DL, 110001",PAN1838A,2023-11-29,C912DB99323E,CREDIT,NEFT,19024.69,Employer / Salary,Salary
39432607639,Vikram Johnson,1981-03-24,"127 MG Road, Delhi, DL, 110001",PAN8184B,2023-11-29,F657663EB224,DEBIT,POS,8345.08,Amazon,Shopping
62351855940,David Patel,1981-02-12,"283 High St, Delhi, DL, 110001",PAN6354E,2023-11-29,48C3D35A8481,DEBIT,POS,12081.68,Amazon,Shopping
85792174432,Pooja Johnson,1984-10-21,"146 Main St, New York, NY, 10001",PAN4632D,2023-11-29,BA4F6DC2A2A2,DEBIT,POS,2574.21,Amazon,Shopping
66997558634,Anjali Gupta,1991-06-20,"955 MG Road, New York, NY, 10001",PAN1543E,2023-11-29,B6AF88721B59,CREDIT,NEFT,4749.79,Employer / Salary,Salary
